,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
43,230,0.00066857707428615,30,16,5,"[0.27858811616897583, 0.1293923407793045, 0.09129910171031952, 0.0640181377530098, 0.049574416130781174, 0.03834376111626625, 0.03227046877145767, 0.02968771383166313, 0.025049956515431404, 0.022360054776072502, 0.0218229740858078, 0.020096076652407646, 0.018672281876206398, 0.016899775713682175, 0.016137175261974335, 0.015819134190678596]","[0.11333731561899185, 0.07723821699619293, 0.05690928176045418, 0.05808480456471443, 0.05262363702058792, 0.046931322664022446, 0.05437799543142319, 0.03852762281894684, 0.043915193527936935, 0.037882331758737564, 0.03948766365647316, 0.039922505617141724, 0.03495010733604431, 0.03684040158987045, 0.033538125455379486, 0.03373971953988075]",0.033538125455379486,1147.7901511369273,0
44,235,0.001128382717537218,29,15,5,"[0.27832910418510437, 0.11125709116458893, 0.07781719416379929, 0.0547909177839756, 0.04937802627682686, 0.038133203983306885, 0.04370049014687538, 0.0348162017762661, 0.02822321653366089, 0.027557067573070526, 0.031020520254969597, 0.02384616620838642, 0.025056732818484306, 0.021557394415140152, 0.019590500742197037]","[0.0893903523683548, 0.08199130743741989, 0.06689668446779251, 0.10809475928544998, 0.04290636256337166, 0.04920491576194763, 0.04557745158672333, 0.04081914573907852, 0.04957813397049904, 0.06160556524991989, 0.0389767661690712, 0.03821555897593498, 0.03410512953996658, 0.035349853336811066, 0.032671645283699036]",0.032671645283699036,1087.6700812859926,0
45,240,0.0008742865624490447,32,15,5,"[0.2707293629646301, 0.11166594922542572, 0.07062448561191559, 0.05317049100995064, 0.04249473661184311, 0.03695502132177353, 0.03124859184026718, 0.03133140504360199, 0.028220126405358315, 0.025075547397136688, 0.022048592567443848, 0.022103387862443924, 0.02181764878332615, 0.019051920622587204, 0.01766286790370941]","[0.08031636476516724, 0.06247017905116081, 0.06279870122671127, 0.04734663665294647, 0.042081668972969055, 0.05201021209359169, 0.04137777164578438, 0.044752635061740875, 0.045148689299821854, 0.03448312357068062, 0.04653501510620117, 0.03425776585936546, 0.033905964344739914, 0.029692748561501503, 0.03166346624493599]",0.029692748561501503,1065.7474072569748,0
46,245,0.0009077542546126386,34,15,5,"[0.30918771028518677, 0.12197735905647278, 0.07974645495414734, 0.0634552612900734, 0.0510319247841835, 0.040866777300834656, 0.032986436039209366, 0.027669526636600494, 0.025328896939754486, 0.03143918141722679, 0.017613226547837257, 0.01783391833305359, 0.018852904438972473, 0.02085629478096962, 0.018401846289634705]","[0.12032041698694229, 0.06499181687831879, 0.05054432526230812, 0.05557228997349739, 0.04295872524380684, 0.0430685393512249, 0.043280456215143204, 0.03720814362168312, 0.045469414442777634, 0.03858684375882149, 0.03983742743730545, 0.03330906480550766, 0.06183769926428795, 0.04146598279476166, 0.03256690502166748]",0.03256690502166748,1065.6686563759577,0
47,250,0.0007640227817880874,30,15,5,"[0.27295365929603577, 0.12520207464694977, 0.08966436237096786, 0.0649939700961113, 0.04812636226415634, 0.039679355919361115, 0.03280075266957283, 0.0287607554346323, 0.02794446051120758, 0.02369951270520687, 0.021746493875980377, 0.02264595218002796, 0.020252829417586327, 0.01995697431266308, 0.01646389067173004]","[0.10205180943012238, 0.3477301597595215, 0.06069549545645714, 0.09712616354227066, 0.062649667263031, 0.044075191020965576, 0.05650398135185242, 0.056037869304418564, 0.05626673623919487, 0.04205036163330078, 0.04214239493012428, 0.036051999777555466, 0.040381357073783875, 0.04155560955405235, 0.03515128791332245]",0.03515128791332245,1078.4160452329088,0
48,254,0.00118883015627429,28,16,5,"[0.279440313577652, 0.11507684737443924, 0.11846889555454254, 0.06997627019882202, 0.05306360498070717, 0.04441465809941292, 0.041291285306215286, 0.037963006645441055, 0.04169992730021477, 0.03194226697087288, 0.031003626063466072, 0.02907687798142433, 0.026612643152475357, 0.024015408009290695, 0.025269804522395134, 0.02418624795973301]","[0.1721053421497345, 0.068101666867733, 0.06681519746780396, 0.08495129644870758, 0.053865328431129456, 0.04500928521156311, 0.05015657842159271, 0.03929421678185463, 0.04511615261435509, 0.04234470799565315, 0.0414942242205143, 0.03593536838889122, 0.03987708315253258, 0.0312550887465477, 0.03996330127120018, 0.0334395095705986]",0.0312550887465477,1165.777882070979,0
49,259,0.001527241599325085,28,16,5,"[1.0017415285110474, 1.000073790550232, 1.0002388954162598, 1.0001623630523682, 1.0001847743988037, 1.0001786947250366, 1.0002192258834839, 1.0001184940338135, 1.0001612901687622, 1.00017249584198, 1.0001769065856934, 1.0001027584075928, 1.0001081228256226, 1.000120759010315, 1.0001641511917114, 1.0002052783966064]","[0.7314016222953796, 0.7360002398490906, 0.7318994998931885, 0.7344227433204651, 0.7318185567855835, 0.7314923405647278, 0.7312458753585815, 0.7331814169883728, 0.730661153793335, 0.7320515513420105, 0.7334496974945068, 0.7323779463768005, 0.7309154868125916, 0.7336186170578003, 0.7312014698982239, 0.7311220765113831]",0.730661153793335,1167.7898696080083,0
50,264,0.001219175900776731,30,17,5,"[0.24604420363903046, 0.10804342478513718, 0.06872639805078506, 0.050638239830732346, 0.050751231610774994, 0.040830615907907486, 0.03493894264101982, 0.03190388157963753, 0.03225088492035866, 0.027182595804333687, 0.0244457945227623, 0.02682488039135933, 0.021239418536424637, 0.01933547481894493, 0.024013757705688477, 0.021319853141903877, 0.019896773621439934]","[0.09181076288223267, 0.08085218071937561, 0.050744567066431046, 0.052867475897073746, 0.04606212303042412, 0.04476960003376007, 0.04534948244690895, 0.03658800572156906, 0.035265564918518066, 0.03670082613825798, 0.04809334874153137, 0.035380687564611435, 0.031938496977090836, 0.04218580201268196, 0.0314963161945343, 0.03132697194814682, 0.030782129615545273]",0.030782129615545273,1226.5235239369795,0
51,269,0.0009538018956409809,33,14,5,"[0.2595128118991852, 0.11426623910665512, 0.07356366515159607, 0.05764893814921379, 0.04377242922782898, 0.03964706510305405, 0.03927792236208916, 0.02901935763657093, 0.042586684226989746, 0.0298004150390625, 0.022336354479193687, 0.021845242008566856, 0.021270282566547394, 0.01989559270441532]","[0.08137264102697372, 0.16315479576587677, 0.21658383309841156, 0.058801356703042984, 0.056496161967515945, 0.05729967728257179, 0.03811880201101303, 0.039975255727767944, 0.04102229326963425, 0.03660650551319122, 0.044920168817043304, 0.04085402935743332, 0.03938259929418564, 0.03753311187028885]",0.03660650551319122,984.8971785970498,0
52,274,0.0011793502369289157,28,14,5,"[0.40012991428375244, 0.15727834403514862, 0.11132477223873138, 0.08080573379993439, 0.06533588469028473, 0.053708892315626144, 0.049947589635849, 0.045638348907232285, 0.04174479469656944, 0.03504553064703941, 0.04148854687809944, 0.035159528255462646, 0.03044762834906578, 0.02936895377933979]","[0.4612633287906647, 0.0710158422589302, 0.06295133382081985, 0.0602317713201046, 0.05604410544037819, 0.04832225665450096, 0.04665737599134445, 0.04750916361808777, 0.04198531061410904, 0.04390218108892441, 0.046368520706892014, 0.040936075150966644, 0.035942308604717255, 0.03832482174038887]",0.035942308604717255,1021.0520978990244,0
53,279,0.0012802757006603535,34,14,5,"[0.32516294717788696, 0.1143854632973671, 0.08006472885608673, 0.05659051239490509, 0.04457761347293854, 0.0399712510406971, 0.03939178213477135, 0.036407146602869034, 0.029059574007987976, 0.026974989101290703, 0.025669578462839127, 0.025469044223427773, 0.02264069952070713, 0.022554682567715645]","[0.1045258417725563, 0.061151571571826935, 0.05040630325675011, 0.05603395774960518, 0.18698318302631378, 0.04651707410812378, 0.040563877671957016, 0.03896140679717064, 0.03707541152834892, 0.041040949523448944, 0.03671235218644142, 0.03660169243812561, 0.039007704704999924, 0.041303303092718124]",0.03660169243812561,991.9474556620698,0
54,284,0.001884203721144298,35,17,5,"[0.32188382744789124, 0.12172633409500122, 0.08139877021312714, 0.06266068667173386, 0.20602482557296753, 0.1855510026216507, 0.15591472387313843, 0.14471837878227234, 0.13295474648475647, 0.12848787009716034, 0.12222656607627869, 0.11795791983604431, 0.11476070433855057, 0.11459286510944366, 0.07214571535587311, 0.060178402811288834, 0.05083562806248665]","[0.10417614132165909, 0.06271346658468246, 0.05823039636015892, 0.06000488996505737, 0.2550075054168701, 0.1372482180595398, 0.1211976483464241, 0.14965572953224182, 0.11839782446622849, 0.10640977323055267, 0.1040535718202591, 0.09145946055650711, 0.10205399990081787, 0.10966457426548004, 0.07107145339250565, 0.056397318840026855, 0.060026705265045166]",0.056397318840026855,1201.4518004580168,0
55,289,0.000830922250742105,33,14,5,"[0.2863186299800873, 0.32807210087776184, 0.1425207406282425, 0.10096452385187149, 0.07926864176988602, 0.06410879641771317, 0.05457542836666107, 0.046062346547842026, 0.03991430252790451, 0.03579693287611008, 0.03160480037331581, 0.03241916000843048, 0.027798449620604515, 0.02460467629134655]","[10.22721004486084, 0.11503410339355469, 0.08876277506351471, 0.06557869166135788, 0.059659749269485474, 0.051893915981054306, 0.06523049622774124, 0.07354971766471863, 0.07886863499879837, 0.04071648418903351, 0.04131896793842316, 0.03931158035993576, 0.038819242268800735, 0.038268327713012695]",0.038268327713012695,1000.0174010989722,0
56,294,0.0011745103562974912,27,14,5,"[0.3192256987094879, 0.11379573494195938, 0.07940182089805603, 0.057335495948791504, 0.047603730112314224, 0.04574095085263252, 0.03790321201086044, 0.031960710883140564, 0.029895229265093803, 0.03164666146039963, 0.03180829435586929, 0.02736721746623516, 0.026081210002303123, 0.02220659889280796]","[0.10265088826417923, 0.06860743463039398, 0.05905505269765854, 0.05857826769351959, 0.052855733782052994, 0.04522879421710968, 0.11680334806442261, 0.04620150849223137, 0.04048203304409981, 0.05394997447729111, 0.03816121444106102, 0.034499913454055786, 0.037533797323703766, 0.032849814742803574]",0.032849814742803574,1025.309380860068,0
57,299,0.0006677628107827879,29,13,5,"[0.2738756239414215, 0.1235094964504242, 0.08484368026256561, 0.06175723671913147, 0.05067483335733414, 0.04134359210729599, 0.034984443336725235, 0.03287733346223831, 0.02926882915198803, 0.026299072429537773, 0.023411644622683525, 0.02096237614750862, 0.019250312820076942]","[0.1013413518667221, 0.1074652448296547, 0.07941845804452896, 0.05583749711513519, 0.04918718338012695, 0.04897117614746094, 0.055625736713409424, 0.045095205307006836, 0.041595619171857834, 0.04274620860815048, 0.04127908870577812, 0.04008942469954491, 0.03790590912103653]",0.03790590912103653,936.9098689609673,0
58,304,0.0005195867226470139,23,14,5,"[0.25401532649993896, 0.12137092649936676, 0.08480522781610489, 0.0610700361430645, 0.04949035868048668, 0.038154661655426025, 0.030838919803500175, 0.027636315673589706, 0.025639580562710762, 0.022024143487215042, 0.021871116012334824, 0.019252818077802658, 0.01886010356247425, 0.016598030924797058]","[0.10635332018136978, 0.07364415377378464, 0.057767707854509354, 0.05135910585522652, 0.10437317192554474, 0.042390089482069016, 0.049625545740127563, 0.03898311033844948, 0.04320121929049492, 0.03808657452464104, 0.03731261193752289, 0.03186924010515213, 0.035247430205345154, 0.032318320125341415]",0.03186924010515213,1052.9740857479628,0
59,309,0.0007893143119787643,37,14,5,"[0.2748356759548187, 0.12403669953346252, 0.08289238065481186, 0.06088170036673546, 0.04797210916876793, 0.03854484483599663, 0.03381122276186943, 0.03047829493880272, 0.028527669608592987, 0.02414398081600666, 0.022803565487265587, 0.0213156845420599, 0.02202180027961731, 0.01784607768058777]","[0.0970076322555542, 0.06942809373140335, 0.051776375621557236, 0.04933541268110275, 0.052965763956308365, 0.05357513576745987, 0.04843917116522789, 0.04507967084646225, 0.038437679409980774, 0.039376433938741684, 0.04118092730641365, 0.034513141959905624, 0.04046250134706497, 0.03435587137937546]",0.03435587137937546,983.6871317230398,0
60,314,0.0006992962936641861,21,15,5,"[0.2695761024951935, 0.11825769394636154, 0.07944852858781815, 0.06140389293432236, 0.05002913996577263, 0.042018815875053406, 0.036234453320503235, 0.03375651687383652, 0.028979500755667686, 0.027325840666890144, 0.02421874925494194, 0.022192809730768204, 0.020649651065468788, 0.01942877285182476, 0.021238645538687706]","[0.10234656184911728, 0.07798400521278381, 0.05750850588083267, 0.05277081951498985, 0.054002270102500916, 0.08175249397754669, 0.04571197181940079, 0.04032726213335991, 0.04540072754025459, 0.0872240886092186, 0.039842113852500916, 0.0330314114689827, 0.032304637134075165, 0.03475787118077278, 0.03515840694308281]",0.032304637134075165,1143.8897549880203,0
61,318,0.0009568758576010505,32,15,5,"[0.2707269787788391, 0.10940192639827728, 0.07261773943901062, 0.05515993759036064, 0.04858533665537834, 0.03678082302212715, 0.03290463611483574, 0.029744671657681465, 0.032251011580228806, 0.02662774547934532, 0.023551959544420242, 0.02339019998908043, 0.02255753055214882, 0.018995361402630806, 0.018205266445875168]","[0.10589982569217682, 0.11830401420593262, 0.0583546981215477, 0.04254500940442085, 0.04548223316669464, 0.056792911142110825, 0.03775215893983841, 0.04484362155199051, 0.04730663448572159, 0.03875796124339104, 0.03393910080194473, 0.0374760627746582, 0.03188767656683922, 0.037627771496772766, 0.034961823374032974]",0.03188767656683922,1072.157395074959,0
62,323,0.0008830234453435396,29,15,5,"[0.27522602677345276, 0.11301375180482864, 0.08042123168706894, 0.05789358168840408, 0.048418253660202026, 0.04434196650981903, 0.03471457585692406, 0.03278634697198868, 0.02804168127477169, 0.02658548578619957, 0.024504348635673523, 0.023076537996530533, 0.023407455533742905, 0.021561916917562485, 0.018245745450258255]","[0.09866254776716232, 0.08135832101106644, 0.07331666350364685, 0.07019004970788956, 0.04268914833664894, 0.04675448685884476, 0.045795559883117676, 0.05225726217031479, 0.04755788668990135, 0.036033716052770615, 0.03385820612311363, 0.03513863682746887, 0.045890968292951584, 0.03428234905004501, 0.040162935853004456]",0.03385820612311363,1086.4086124510504,0
63,328,0.0005903702871022765,34,16,5,"[0.2687879800796509, 0.12387129664421082, 0.08590514212846756, 0.059419576078653336, 0.04608936235308647, 0.03799676150083542, 0.032383743673563004, 0.029755540192127228, 0.027924513444304466, 0.02400248870253563, 0.022237179800868034, 0.018655864521861076, 0.018142594024538994, 0.01775173656642437, 0.01680481620132923, 0.014689445495605469]","[0.09927831590175629, 0.06675206124782562, 0.06450078636407852, 0.0511348582804203, 0.05869220569729805, 0.04451344907283783, 0.04558419808745384, 0.041807133704423904, 0.036166343837976456, 0.040787361562252045, 0.035869356244802475, 0.03251926973462105, 0.035302020609378815, 0.032214827835559845, 0.031174564734101295, 0.034212298691272736]",0.031174564734101295,1133.8768811810296,0
64,334,0.0013491810631415667,28,14,5,"[0.3413817882537842, 0.44328397512435913, 1.0001581907272339, 1.0001494884490967, 1.0001575946807861, 1.0000900030136108, 1.0001405477523804, 0.9998880624771118, 1.0002427101135254, 1.0001726150512695, 1.0001376867294312, 1.0001945495605469, 1.0001628398895264, 1.000166893005371]","[0.13447612524032593, 0.7352026104927063, 0.7330988645553589, 0.7322598099708557, 0.7316733002662659, 0.7314180135726929, 0.7335126399993896, 0.7296192646026611, 0.7322643995285034, 0.7336852550506592, 0.7331230640411377, 0.7324619889259338, 0.7331302762031555, 0.7309859991073608]",0.13447612524032593,1024.234726672992,0
65,338,0.0010721261948407022,26,15,5,"[0.28785592317581177, 0.1174900159239769, 0.08235029131174088, 0.06101163104176521, 0.052515048533678055, 0.046916961669921875, 0.044145163148641586, 0.03628390654921532, 0.03421908989548683, 0.031101157888770103, 0.03171221539378166, 0.029504602774977684, 0.02372761443257332, 0.022818896919488907, 0.02162468060851097]","[0.09588119387626648, 0.06815293431282043, 0.08428902924060822, 0.08317913115024567, 0.049328990280628204, 0.06253629922866821, 0.04314250871539116, 0.04358615353703499, 0.044852036982774734, 0.03682323172688484, 0.043225958943367004, 0.03791619837284088, 0.046657025814056396, 0.038311827927827835, 0.03477366641163826]",0.03477366641163826,1091.3417417960009,0
66,343,0.0008499481033642863,35,14,5,"[0.2653270363807678, 0.11034941673278809, 0.07381796836853027, 0.05146618187427521, 0.04165558144450188, 0.03567289933562279, 0.03291651979088783, 0.029395708814263344, 0.02656407840549946, 0.024427104741334915, 0.022484000772237778, 0.0192628875374794, 0.01949092373251915, 0.01825619675219059]","[0.08904650807380676, 0.09788358211517334, 0.09054016321897507, 0.05035336688160896, 0.04246711730957031, 0.12014881521463394, 0.37611496448516846, 0.039279304444789886, 0.03514746204018593, 0.03784322366118431, 0.03523823246359825, 0.037732772529125214, 0.03402304649353027, 0.03641941025853157]",0.03402304649353027,991.9021114460193,0
67,348,0.00038629629777129433,31,14,5,"[0.2699522078037262, 0.13011588156223297, 0.09037937968969345, 0.0674503743648529, 0.05223606154322624, 0.0406610332429409, 0.0332019180059433, 0.02862602286040783, 0.02480849251151085, 0.022286776453256607, 0.019629601389169693, 0.017991937696933746, 0.016283225268125534, 0.01663401536643505]","[0.14107155799865723, 0.15789684653282166, 0.05806634947657585, 0.0500955805182457, 0.04648086056113243, 0.05016022548079491, 0.040406543761491776, 0.037948887795209885, 0.03980863839387894, 0.03821902349591255, 0.03726072236895561, 0.03560341149568558, 0.034858278930187225, 0.03447623550891876]",0.03447623550891876,1006.3719558630837,0
68,353,0.0005194096680910023,39,13,5,"[0.2890837788581848, 0.13443350791931152, 0.09676491469144821, 0.07172666490077972, 0.05554499477148056, 0.0415739044547081, 0.03446165472269058, 0.028699081391096115, 0.02615945227444172, 0.02298884652554989, 0.021534478291869164, 0.019136156886816025, 0.017338378354907036]","[0.10260529816150665, 0.08643685281276703, 0.06563399732112885, 0.06354500353336334, 0.054013680666685104, 0.056078024208545685, 0.04835650324821472, 0.04598464444279671, 0.04312702268362045, 0.04538073018193245, 0.04263050854206085, 0.05183601379394531, 0.039493124932050705]",0.039493124932050705,911.1181918999646,0
69,358,0.0007115004856436411,29,15,5,"[0.26582321524620056, 0.10870561748743057, 0.07227235287427902, 0.05516359210014343, 0.04122190177440643, 0.033559706062078476, 0.02747449278831482, 0.029705310240387917, 0.026821166276931763, 0.022037113085389137, 0.02010001614689827, 0.02115488611161709, 0.021058540791273117, 0.01693042553961277, 0.019438721239566803]","[0.13652117550373077, 0.06915359944105148, 0.05614212155342102, 0.049741484224796295, 0.04807456582784653, 0.04458877444267273, 0.03426510468125343, 0.03910253569483757, 0.03753339499235153, 0.03437332063913345, 0.03787253424525261, 0.035066571086645126, 0.03326341137290001, 0.029933791607618332, 0.0318409688770771]",0.029933791607618332,1090.4350545329507,0
70,363,2.0884363001742172e-05,27,14,4,"[0.40006300806999207, 0.274974524974823, 0.2458135485649109, 0.2238532453775406, 0.20694944262504578, 0.19205017387866974, 0.17976462841033936, 0.16898728907108307, 0.1601485013961792, 0.15130385756492615, 0.14425311982631683, 0.13908487558364868, 0.1336275339126587, 0.12893281877040863]","[0.19047436118125916, 0.1848568618297577, 0.15429523587226868, 0.14448805153369904, 0.12744708359241486, 0.13337408006191254, 0.11535965651273727, 0.1135258674621582, 0.10666798800230026, 0.10675501078367233, 0.10243069380521774, 0.1028536930680275, 0.10768391191959381, 0.09660805016756058]",0.09660805016756058,1001.6469715589192,0
71,368,0.0009283851976971509,29,16,5,"[0.2483861744403839, 0.10292452573776245, 0.06822343170642853, 0.05389130115509033, 0.040382906794548035, 0.03485655412077904, 0.03319951146841049, 0.03024590201675892, 0.027773790061473846, 0.026351330801844597, 0.022517818957567215, 0.022276898846030235, 0.022590385749936104, 0.022886715829372406, 0.02003731206059456, 0.017644954845309258]","[0.07378877699375153, 0.06580382585525513, 0.049979161471128464, 0.04568365588784218, 0.043728411197662354, 0.04173209145665169, 0.05754832178354263, 0.056858036667108536, 0.04226451739668846, 0.04237645864486694, 0.033020488917827606, 0.037593696266412735, 0.03438787907361984, 0.03490079194307327, 0.03467603772878647, 0.03287104517221451]",0.03287104517221451,1160.9608101039194,0
72,373,0.0014188239757456339,28,15,5,"[0.27259862422943115, 0.11428749561309814, 0.079023577272892, 0.060903843492269516, 0.05436372756958008, 0.04511743411421776, 0.05033772066235542, 0.03735155984759331, 0.0344749316573143, 0.03414517641067505, 0.031177645549178123, 0.030272139236330986, 0.02471454255282879, 0.02529388852417469, 0.023080933839082718]","[0.1095002219080925, 0.06775324046611786, 0.056288573890924454, 0.060830920934677124, 0.045396603643894196, 0.04339771345257759, 0.05675651878118515, 0.060429494827985764, 0.0386776477098465, 0.036769770085811615, 0.04008074104785919, 0.0425267294049263, 0.05182071030139923, 0.04541884735226631, 0.033366717398166656]",0.033366717398166656,1095.8954054900678,0
73,377,0.0007492200048160812,26,18,5,"[0.25572702288627625, 0.10993558913469315, 0.07848989963531494, 0.053474728018045425, 0.04170228913426399, 0.03842346742749214, 0.03328084573149681, 0.03010735660791397, 0.025387028232216835, 0.024332720786333084, 0.024301644414663315, 0.02320699393749237, 0.019434422254562378, 0.018078943714499474, 0.020860113203525543, 0.021029779687523842, 0.015632877126336098, 0.015952445566654205]","[0.11166564375162125, 4.315731048583984, 0.060727354139089584, 0.04767366126179695, 0.08787228167057037, 0.048305705189704895, 0.03689892962574959, 0.03837307170033455, 0.06515859067440033, 0.041584987193346024, 0.07098855823278427, 0.0410078763961792, 0.03292578458786011, 0.03529112786054611, 0.04117845743894577, 0.03138442710042, 0.03887507691979408, 0.03550400584936142]",0.03138442710042,1324.9714665990323,0
74,382,0.0006433254265859165,25,19,5,"[0.2476305216550827, 0.10805125534534454, 0.07542875409126282, 0.05719393119215965, 0.04387938976287842, 0.035417165607213974, 0.03240051120519638, 0.028427328914403915, 0.025910692289471626, 0.024381956085562706, 0.022748833522200584, 0.019454263150691986, 0.01892750896513462, 0.01730063371360302, 0.020841674879193306, 0.01636146754026413, 0.015686796978116035, 0.014975512400269508, 0.014714743010699749]","[0.14988967776298523, 0.06893713027238846, 0.049855757504701614, 0.08219535648822784, 0.04459308087825775, 0.050344254821538925, 0.045068588107824326, 0.039070818573236465, 0.038648977875709534, 0.04551180079579353, 0.037437353283166885, 0.03411601856350899, 0.03476390987634659, 0.03404917195439339, 0.030362626537680626, 0.03423846885561943, 0.029622385278344154, 0.03287888318300247, 0.039878059178590775]",0.029622385278344154,1408.5312665040838,0
75,387,0.0005742705737588312,24,20,5,"[0.2993741035461426, 0.14834991097450256, 0.09448610246181488, 0.07289618253707886, 0.056435514241456985, 0.04496590048074722, 0.03654814139008522, 0.033507995307445526, 0.029941143468022346, 0.02547520026564598, 0.023514779284596443, 0.02269170992076397, 0.018813924863934517, 0.018117472529411316, 0.018242746591567993, 0.01686163991689682, 0.014820781536400318, 0.014618589542806149, 0.01415485329926014, 0.01492357812821865]","[0.2345520257949829, 0.08599130064249039, 0.06239796429872513, 0.05778515711426735, 0.05286961421370506, 0.04564632102847099, 0.0394306443631649, 0.05661111697554588, 0.03871604800224304, 0.0377751886844635, 0.03757086768746376, 0.03452305123209953, 0.03329255431890488, 0.11414101719856262, 0.032828472554683685, 0.03464486822485924, 0.03504329174757004, 0.032923053950071335, 0.05328874662518501, 0.044236693531274796]",0.032828472554683685,1489.7986055710353,0
76,392,0.00042245678179031904,25,19,5,"[0.25044363737106323, 0.12189555168151855, 0.08769969642162323, 0.0627206563949585, 0.04864231124520302, 0.037748776376247406, 0.03168640285730362, 0.027951980009675026, 0.023271577432751656, 0.021514540538191795, 0.019977690652012825, 0.01898011937737465, 0.016214121133089066, 0.014996294863522053, 0.014795834198594093, 0.014368618838489056, 0.013612529262900352, 0.013574921526014805, 0.011426415294408798]","[0.10392765700817108, 0.0724865198135376, 0.05814739316701889, 0.057936761528253555, 0.05380212888121605, 0.04227474704384804, 0.044942811131477356, 0.04289575666189194, 0.04413018375635147, 0.039022404700517654, 0.03744230046868324, 0.03452762961387634, 0.03510056808590889, 0.03217891976237297, 0.03200051933526993, 0.03307684510946274, 0.035784799605607986, 0.03496537357568741, 0.031700994819402695]",0.031700994819402695,1411.042075259029,0
77,396,0.0006636427100942347,26,19,5,"[0.29646018147468567, 0.13362424075603485, 0.08829440176486969, 0.06402245163917542, 0.05136425793170929, 0.04167503863573074, 0.03584635257720947, 0.030088193714618683, 0.027391208335757256, 0.02489657700061798, 0.023258738219738007, 0.02345879189670086, 0.01952360011637211, 0.01808083988726139, 0.01930401287972927, 0.01739775761961937, 0.014389465562999249, 0.015649380162358284, 0.015508463606238365]","[0.12078747898340225, 0.09276234358549118, 0.08284397423267365, 0.06184634938836098, 0.0529235303401947, 0.055056292563676834, 0.04166238382458687, 0.04580735042691231, 0.043268926441669464, 0.03610945865511894, 0.22468361258506775, 0.03426594287157059, 0.03841150552034378, 0.05835936963558197, 0.047133591026067734, 0.03750373795628548, 0.045614853501319885, 0.03207501024007797, 0.033966656774282455]",0.03207501024007797,1395.6276789529948,0
78,401,0.0005750677143338972,27,20,5,"[0.2543392777442932, 0.11835995316505432, 0.08032414317131042, 0.05862037092447281, 0.045380961149930954, 0.03752409666776657, 0.031030749902129173, 0.03030402958393097, 0.02872668020427227, 0.025213999673724174, 0.02104005217552185, 0.020551061257719994, 0.01789490133523941, 0.018262341618537903, 0.018315983936190605, 0.01550706010311842, 0.015234945341944695, 0.013917739503085613, 0.01362994872033596, 0.013341697864234447]","[0.11977553367614746, 0.0710236057639122, 0.053966160863637924, 0.06312022358179092, 0.04796820878982544, 0.052513618022203445, 0.04400992393493652, 0.04478812962770462, 0.04172937944531441, 0.039792537689208984, 0.039827343076467514, 0.0355130173265934, 0.03419501706957817, 0.04417041316628456, 0.03847212716937065, 0.033247992396354675, 0.03206373378634453, 0.03412633389234543, 0.035559479147195816, 0.033937979489564896]",0.03206373378634453,1472.8546112040058,0
79,406,0.0003318641569565249,27,19,5,"[0.2634110152721405, 0.13307833671569824, 0.09626742452383041, 0.07252912223339081, 0.05790966376662254, 0.04356417804956436, 0.037227027118206024, 0.031215086579322815, 0.02757331356406212, 0.02415260672569275, 0.022183122113347054, 0.021627716720104218, 0.018465986475348473, 0.017214203253388405, 0.01560580637305975, 0.015052863396704197, 0.014458229765295982, 0.013815321959555149, 0.01242388878017664]","[0.10101405531167984, 0.07868560403585434, 0.06401611864566803, 0.08671709895133972, 0.05828234180808067, 0.052185263484716415, 0.04424002394080162, 0.04528786614537239, 0.04644601047039032, 0.04346581920981407, 0.0442565381526947, 0.040038395673036575, 0.04116634652018547, 0.03888072445988655, 0.04039262980222702, 0.038260556757450104, 0.03813919052481651, 0.03459220007061958, 0.036135803908109665]",0.03459220007061958,1408.1020183300134,0
