,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
24,115,0.0006713684746060371,57,18,0,"[0.3050016164779663, 0.1341933161020279, 0.08171563595533371, 0.056460052728652954, 0.04698587954044342, 0.03145167604088783, 0.02291257493197918, 0.02261338196694851, 0.020180461928248405, 0.017219794914126396, 0.017793787643313408, 0.018097568303346634, 0.016481172293424606, 0.01522715762257576, 0.014070640318095684, 0.013763602823019028, 0.011721299961209297, 0.010150998830795288]","[0.09090819954872131, 0.07314623147249222, 0.05853325501084328, 0.046904534101486206, 0.0459875725209713, 0.04595792666077614, 0.04593455418944359, 0.04540451988577843, 0.040823061019182205, 0.15825031697750092, 0.0385582409799099, 0.04220413789153099, 0.03884243220090866, 0.03729642555117607, 0.036890339106321335, 0.036128588020801544, 0.03603262081742287, 0.037811778485774994]",0.03603262081742287,1166.7529080740642,0
25,119,0.0003620258168706809,59,18,0,"[0.29288896918296814, 0.14697545766830444, 0.10467777401208878, 0.08305598050355911, 0.06539144366979599, 0.05003271996974945, 0.039059117436409, 0.029831474646925926, 0.025048797950148582, 0.020602501928806305, 0.018524453043937683, 0.015664827078580856, 0.01506681740283966, 0.01398363895714283, 0.014384887181222439, 0.015057065524160862, 0.012171176262199879, 0.009780890308320522]","[0.12941060960292816, 0.0960356742143631, 0.08437322825193405, 0.06980455666780472, 0.07213664054870605, 0.07616832107305527, 0.06192566081881523, 0.06524741649627686, 0.059612151235342026, 0.05823878198862076, 0.05733782798051834, 0.05624749884009361, 0.05984898656606674, 0.05437575280666351, 0.08940794318914413, 0.05635318160057068, 0.051906149834394455, 0.050667654722929]",0.050667654722929,1165.0466887170915,0
26,124,0.0005719366165078124,54,18,0,"[0.27875781059265137, 0.12930922210216522, 0.08956994116306305, 0.0641218051314354, 0.045557521283626556, 0.03347466140985489, 0.026804635301232338, 0.022664908319711685, 0.01982159912586212, 0.01797441951930523, 0.01846887171268463, 0.016337675973773003, 0.01507851853966713, 0.013602624647319317, 0.014193862676620483, 0.01229944545775652, 0.011938905343413353, 0.011023547500371933]","[0.09490194916725159, 0.09854021668434143, 0.061477143317461014, 0.053972844034433365, 0.04911598935723305, 0.04499351605772972, 0.0480479970574379, 0.04752902314066887, 0.043193671852350235, 0.04464706405997276, 0.03962356969714165, 0.03908218443393707, 0.0377592034637928, 0.042417973279953, 0.03878473863005638, 0.03699537366628647, 0.03636525198817253, 0.03656616061925888]",0.03636525198817253,1170.1692124779802,0
27,129,0.000534941791437323,54,19,0,"[0.2775091528892517, 0.13086017966270447, 0.08679172396659851, 0.06179206445813179, 0.04488049075007439, 0.03523852303624153, 0.027313563972711563, 0.022945115342736244, 0.020124686881899834, 0.01939277909696102, 0.018649980425834656, 0.01656256802380085, 0.014866381883621216, 0.014015245251357555, 0.01318420935422182, 0.01276143454015255, 0.011228146031498909, 0.011100469157099724, 0.010755667462944984]","[0.10079378634691238, 0.08935067802667618, 0.07042986899614334, 0.05628514662384987, 0.06487976014614105, 0.04626245051622391, 0.04756033793091774, 0.04541453719139099, 0.04242595657706261, 0.04883195832371712, 0.04126041755080223, 0.039105210453271866, 0.03981408476829529, 0.039402738213539124, 0.04056256636977196, 0.038659363985061646, 0.041879575699567795, 0.03816836699843407, 0.040046997368335724]",0.03816836699843407,1234.7085920979735,0
28,134,0.0008571030955586284,57,17,0,"[0.3001645803451538, 0.13226081430912018, 0.08730745315551758, 0.06244503706693649, 0.04265695810317993, 0.03198758140206337, 0.028174303472042084, 0.026368292048573494, 0.022623810917139053, 0.021459359675645828, 0.02041051909327507, 0.018487438559532166, 0.014797947369515896, 0.01517113484442234, 0.016973191872239113, 0.016406187787652016, 0.013837183825671673]","[0.1303810179233551, 0.08006471395492554, 0.07716789096593857, 0.05547447130084038, 0.056763146072626114, 0.05462472140789032, 0.08045089244842529, 0.04899400472640991, 0.04907888546586037, 0.046744272112846375, 0.043530646711587906, 0.041247133165597916, 0.04825794696807861, 0.06263522803783417, 0.04695063456892967, 0.04147733747959137, 0.04505694657564163]",0.041247133165597916,1101.7683453769423,0
29,139,0.000789850841246277,58,18,0,"[0.319372296333313, 0.14621911942958832, 0.09710342437028885, 0.07028064131736755, 0.05106217786669731, 0.038315776735544205, 0.03264695405960083, 0.027721814811229706, 0.024818282574415207, 0.02181728556752205, 0.023353656753897667, 0.018286610022187233, 0.017226481810212135, 0.016368277370929718, 0.014819744974374771, 0.014318426139652729, 0.01422986388206482, 0.013896123506128788]","[0.4851231575012207, 0.08316846191883087, 0.12391462177038193, 0.052826981991529465, 0.04977818951010704, 0.04900948330760002, 0.04541505500674248, 0.04449465870857239, 0.04319436103105545, 0.048495013266801834, 0.04393317177891731, 0.04127882421016693, 0.0405106246471405, 0.04520263522863388, 0.04256496578454971, 0.040808022022247314, 0.040098436176776886, 0.039563048630952835]",0.039563048630952835,1166.5241006040014,0
30,144,0.0009931105458749585,56,17,0,"[0.33278539776802063, 0.44322532415390015, 0.39094293117523193, 0.18073660135269165, 0.1339230090379715, 0.10132346302270889, 0.08205452561378479, 0.06574380397796631, 0.05292549356818199, 0.043612975627183914, 0.03572937473654747, 0.033250972628593445, 0.02658715657889843, 0.023354627192020416, 0.02170650288462639, 0.020796015858650208, 0.020455464720726013]","[0.12351167947053909, 0.973190188407898, 0.116038016974926, 0.4298636317253113, 0.09060666710138321, 0.07339595258235931, 0.05828871205449104, 0.058246515691280365, 0.06629907339811325, 0.08747996389865875, 0.04798802360892296, 0.046979181468486786, 0.061459172517061234, 0.042459070682525635, 0.05040284991264343, 0.04045542702078819, 0.04585348442196846]",0.04045542702078819,1103.9497840108816,0
31,149,0.0013987521018143038,61,17,0,"[1.0205323696136475, 1.0001031160354614, 1.0000619888305664, 1.0000070333480835, 1.0001240968704224, 1.0000959634780884, 1.0001318454742432, 1.0001130104064941, 1.0001574754714966, 1.0001418590545654, 1.0001683235168457, 1.0001063346862793, 1.000127911567688, 1.0001003742218018, 1.0001730918884277, 1.0001481771469116, 1.0001412630081177]","[0.7356424927711487, 0.7319998145103455, 0.7332493662834167, 0.7316155433654785, 0.7317137122154236, 0.7315946817398071, 0.7323726415634155, 0.7326896786689758, 0.733130931854248, 0.7324166297912598, 0.7322873473167419, 0.7314558625221252, 0.7332626581192017, 0.7332752346992493, 0.7318886518478394, 0.7319002151489258, 0.7323392629623413]",0.7314558625221252,1099.3651011670008,0
32,154,0.0018096153533142065,60,16,0,"[1.018244981765747, 1.0001131296157837, 1.0001308917999268, 1.0001296997070312, 1.0001448392868042, 1.0001696348190308, 1.0001689195632935, 1.0001475811004639, 1.000184416770935, 1.0001506805419922, 1.0000711679458618, 1.0000859498977661, 1.0001481771469116, 1.0001780986785889, 1.000173807144165, 1.0001413822174072]","[0.7322447299957275, 0.7332237958908081, 0.7316964268684387, 0.7320467233657837, 0.733115553855896, 0.7334924936294556, 0.731511116027832, 0.7317327260971069, 0.732701301574707, 0.732142448425293, 0.7329485416412354, 0.7344521880149841, 0.731430172920227, 0.7310969829559326, 0.732489287853241, 0.7337231636047363]",0.7310969829559326,1032.4183025669772,0
33,159,0.00042798481517859126,64,11,0,"[0.30825987458229065, 0.1515944004058838, 0.10836397111415863, 0.08337757736444473, 0.0640527680516243, 0.04840618371963501, 0.03893616795539856, 0.029249414801597595, 0.023941894993185997, 0.0200074203312397, 0.019308343529701233]","[0.12206816673278809, 0.18929055333137512, 0.07419369369745255, 0.07932905107736588, 0.07183468341827393, 0.07423299551010132, 0.07883913069963455, 0.060001056641340256, 0.052176520228385925, 0.06333020329475403, 0.11894246190786362]",0.052176520228385925,709.6042553989682,0
