,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
39,201,0.0009233792914187692,36,20,0,"[0.8171700239181519, 1.0001338720321655, 1.0001015663146973, 1.0001158714294434, 1.00010085105896, 0.9999386668205261, 1.000081181526184, 1.0001335144042969, 1.0000905990600586, 1.0000452995300293, 1.0001585483551025, 1.0001325607299805, 1.000113606452942, 1.0001144409179688, 1.0001171827316284, 1.000093698501587, 1.0001088380813599, 1.0001333951950073, 1.0000967979431152, 1.0001331567764282]","[0.7308161854743958, 0.732856035232544, 0.7334168553352356, 0.7334514260292053, 0.7314422130584717, 0.7337940335273743, 0.733562171459198, 0.7317262887954712, 0.7316976189613342, 0.7345472574234009, 0.7318356037139893, 0.7326579093933105, 0.732502281665802, 0.7315595149993896, 0.7324592471122742, 0.7332952618598938, 0.7326700687408447, 0.7331297397613525, 0.731429934501648, 0.7321352958679199]",0.7308161854743958,1343.9674063811544,0
40,206,0.0017507580693432983,32,20,0,"[1.012971043586731, 1.0000873804092407, 1.0002840757369995, 1.0002485513687134, 1.0001184940338135, 1.0001925230026245, 0.9999176859855652, 1.0002254247665405, 1.000195026397705, 1.0000327825546265, 1.0002132654190063, 1.0001577138900757, 1.0000240802764893, 1.0001426935195923, 1.0002673864364624, 1.0001931190490723, 1.000171422958374, 1.0001829862594604, 1.000159740447998, 1.0001142024993896]","[0.7324529886245728, 0.7367810010910034, 0.7332515120506287, 0.7324772477149963, 0.7351861000061035, 0.7342208027839661, 0.730196475982666, 0.7317813634872437, 0.7340437769889832, 0.7343086004257202, 0.732991635799408, 0.730933666229248, 0.73048335313797, 0.7342115044593811, 0.7322039604187012, 0.7305281162261963, 0.7328265309333801, 0.7315248847007751, 0.7329960465431213, 0.7303345799446106]",0.730196475982666,1357.703695853008,0
41,211,0.0012180482968446055,34,20,0,"[1.0029149055480957, 1.0001307725906372, 1.000112771987915, 1.000156044960022, 1.0001249313354492, 1.0000927448272705, 1.0000457763671875, 1.0001646280288696, 1.0001404285430908, 1.0001293420791626, 1.00006902217865, 1.0000643730163574, 1.0001596212387085, 1.0000884532928467, 1.0001282691955566, 1.0001522302627563, 1.000159740447998, 1.000157117843628, 1.0000640153884888, 1.0001779794692993]","[0.7329399585723877, 0.7313390970230103, 0.7319002151489258, 0.7315277457237244, 0.733986496925354, 0.731005847454071, 0.733452558517456, 0.732735276222229, 0.7336713075637817, 0.7312889695167542, 0.7339977025985718, 0.734211802482605, 0.7320969700813293, 0.7311822772026062, 0.7310501337051392, 0.731826901435852, 0.7320171594619751, 0.7321112751960754, 0.7323238849639893, 0.7316655516624451]",0.731005847454071,1346.7551193651743,0
42,216,0.0009168220026312501,38,20,0,"[0.26934996247291565, 0.11431945115327835, 0.07100759446620941, 0.050311557948589325, 0.0406251922249794, 0.037024084478616714, 0.029381923377513885, 0.028109107166528702, 0.027733445167541504, 0.023538688197731972, 0.01918981410562992, 0.01776610128581524, 0.018893234431743622, 0.018338661640882492, 0.016964677721261978, 0.014872265048325062, 0.014849347062408924, 0.013368397019803524, 0.015788838267326355, 0.012100580148398876]","[0.0982472226023674, 0.11194953322410583, 0.09056824445724487, 0.04508575424551964, 0.04978363588452339, 0.048477932810783386, 0.0393538661301136, 0.10495074093341827, 0.037901587784290314, 0.03539363294839859, 0.03390015661716461, 0.04326505586504936, 0.038309842348098755, 0.03219256550073624, 0.034310661256313324, 0.029866162687540054, 0.034064438194036484, 0.030624879524111748, 0.02909993939101696, 0.030129890888929367]",0.02909993939101696,1346.8301215029787,0
43,221,0.001598864852937977,39,20,0,"[0.714451789855957, 1.2741631269454956, 1.0023193359375, 1.0000941753387451, 1.0001426935195923, 1.0000767707824707, 1.0001410245895386, 1.000178337097168, 1.0002062320709229, 1.000186800956726, 1.0000512599945068, 1.0001829862594604, 1.0001527070999146, 1.0000282526016235, 1.0001660585403442, 1.000217080116272, 1.0001542568206787, 1.0001134872436523, 1.0002301931381226, 1.0001137256622314]","[0.48918417096138, 0.7617881298065186, 0.7316840291023254, 0.7327798008918762, 0.73222815990448, 0.7337744235992432, 0.7312320470809937, 0.7309638261795044, 0.7316446900367737, 0.7329295873641968, 0.7308149933815002, 0.7316030859947205, 0.7313819527626038, 0.7301984429359436, 0.7311758399009705, 0.7324107885360718, 0.7311407327651978, 0.7351047992706299, 0.7333177924156189, 0.7338158488273621]",0.48918417096138,1332.3127412560862,0
44,226,0.001187552639779972,38,20,0,"[0.2719661295413971, 0.1105215772986412, 0.07623198628425598, 0.05561674013733864, 0.04015185683965683, 0.048222918063402176, 0.040496181696653366, 0.03300466015934944, 0.031309012323617935, 0.027952997013926506, 0.02433984912931919, 0.02247304655611515, 0.020059840753674507, 0.020753175020217896, 0.01986587792634964, 0.020806673914194107, 0.018295396119356155, 0.01735028624534607, 0.015140003524720669, 0.014459008350968361]","[0.09090081602334976, 0.07026978582143784, 0.05052579194307327, 0.05412270873785019, 0.06202525272965431, 0.04639899358153343, 0.051330480724573135, 0.04246819019317627, 0.05165611207485199, 0.047364793717861176, 0.07465644925832748, 0.03865863382816315, 0.034288112074136734, 0.0362185537815094, 0.04060665890574455, 0.035058021545410156, 0.05584391579031944, 0.03382815420627594, 0.03232785686850548, 0.03230787068605423]",0.03230787068605423,1346.8104536039755,0
45,231,0.0012508534156393525,38,20,0,"[0.3033340573310852, 0.11181642860174179, 0.07421239465475082, 0.056265510618686676, 0.04495687782764435, 0.036936648190021515, 0.03550685942173004, 0.03159409388899803, 0.02981085516512394, 0.027913987636566162, 0.025103213265538216, 0.021830353885889053, 0.018874824047088623, 0.01949804276227951, 0.021563930436968803, 0.017409643158316612, 0.017480455338954926, 0.015525237657129765, 0.01626702770590782, 0.01828070729970932]","[0.08016721159219742, 0.08316083997488022, 0.2924196124076843, 0.05418572574853897, 0.07148166745901108, 0.05249008908867836, 0.04409817233681679, 0.03939478099346161, 0.03817998990416527, 0.03659994527697563, 0.03584125265479088, 0.035852037370204926, 0.038342058658599854, 0.034382350742816925, 0.036351993680000305, 0.04174567759037018, 0.0339001789689064, 0.03697802871465683, 0.03630126267671585, 0.04234303906559944]",0.0339001789689064,1345.6909445158672,0
46,236,0.001338601853331834,37,20,0,"[0.27962440252304077, 0.11825716495513916, 0.07569588720798492, 0.057561907917261124, 0.04606175795197487, 0.04164186865091324, 0.03602555766701698, 0.03657403215765953, 0.032371290028095245, 0.028540004044771194, 0.025688881054520607, 0.021152345463633537, 0.02410806529223919, 0.0240299254655838, 0.023192254826426506, 0.019641587510704994, 0.01699557714164257, 0.015583912841975689, 0.016409654170274734, 0.019327476620674133]","[0.08667398989200592, 0.058020491153001785, 0.05189209803938866, 0.06430759280920029, 0.05235743150115013, 0.053902581334114075, 0.04262553155422211, 0.04792775586247444, 0.035363249480724335, 0.04021778330206871, 0.035937655717134476, 0.03369828313589096, 0.03645198419690132, 0.03223095089197159, 0.03676344454288483, 0.033935803920030594, 0.03835977241396904, 0.029017774388194084, 0.11248769611120224, 0.03664194419980049]",0.029017774388194084,1338.0904837320559,0
47,241,0.0010810455645171478,37,19,0,"[0.438004732131958, 0.18853966891765594, 0.10563114285469055, 0.06990624219179153, 0.05664268508553505, 0.043168116360902786, 0.03548024967312813, 0.031313713639974594, 0.03345444053411484, 0.02925068512558937, 0.02543269842863083, 0.027579467743635178, 0.023632200434803963, 0.019440939649939537, 0.020088933408260345, 0.020568376407027245, 0.01734529249370098, 0.016848890110850334, 0.015030331909656525]","[0.1707323044538498, 0.11949992179870605, 0.07640264183282852, 0.06347405165433884, 0.051810137927532196, 0.05114872753620148, 0.044679004698991776, 0.038849007338285446, 0.041216034442186356, 0.037769004702568054, 0.03928719833493233, 0.03804215043783188, 0.034756507724523544, 0.03763572871685028, 0.03548911213874817, 0.03532976284623146, 0.044038716703653336, 0.04213772341609001, 0.033808398991823196]",0.033808398991823196,1271.9221313879825,0
48,246,0.0009343765927248111,30,19,0,"[0.9900650382041931, 1.0000208616256714, 1.0000947713851929, 1.000105619430542, 1.0001120567321777, 1.0001176595687866, 1.0001153945922852, 1.0001559257507324, 1.000089406967163, 1.000033974647522, 1.0000971555709839, 1.0001178979873657, 1.000100016593933, 1.0001332759857178, 1.0001314878463745, 1.0001096725463867, 1.000130534172058, 1.0000594854354858, 1.0001214742660522]","[0.7326977252960205, 0.7346583008766174, 0.7334298491477966, 0.7316699624061584, 0.7323325872421265, 0.7323305606842041, 0.7332916855812073, 0.7322956323623657, 0.7336403727531433, 0.7326784729957581, 0.7320774793624878, 0.732489287853241, 0.7336476445198059, 0.7332985401153564, 0.7328674793243408, 0.7324658036231995, 0.7329421639442444, 0.7315131425857544, 0.7328721880912781]",0.7315131425857544,1299.5073673729785,0
49,251,0.0014470656778728832,42,19,0,"[0.40241387486457825, 1.0003844499588013, 1.0001132488250732, 1.0000501871109009, 1.0001386404037476, 1.0001273155212402, 1.000131368637085, 1.0000981092453003, 1.0000618696212769, 1.0000431537628174, 1.0001496076583862, 1.0001752376556396, 1.0001531839370728, 1.0001635551452637, 1.0001400709152222, 1.0001243352890015, 1.0001583099365234, 1.0001899003982544, 1.0001593828201294]","[0.7309491634368896, 0.7325850129127502, 0.7322466373443604, 0.7310881018638611, 0.7324341535568237, 0.7316147685050964, 0.7321327328681946, 0.733565092086792, 0.7317371368408203, 0.7322676181793213, 0.7329872250556946, 0.733073353767395, 0.7328656911849976, 0.7333909273147583, 0.7324987649917603, 0.7320741415023804, 0.7320383787155151, 0.7320128083229065, 0.7336226105690002]",0.7309491634368896,1258.193188907113,0
50,256,0.002129897015183724,35,20,0,"[0.9940083622932434, 1.0001102685928345, 1.0002106428146362, 1.0002782344818115, 1.0001906156539917, 1.00020170211792, 1.0001769065856934, 1.000128984451294, 1.000251054763794, 1.0002371072769165, 1.0002464056015015, 1.0002559423446655, 1.0002222061157227, 1.0001800060272217, 1.0001829862594604, 1.0001990795135498, 1.0002344846725464, 1.0002009868621826, 1.0003002882003784, 1.0002495050430298]","[0.7336280345916748, 0.7324508428573608, 0.7336364984512329, 0.7338684797286987, 0.7350364923477173, 0.7335065603256226, 0.7302295565605164, 0.7308343052864075, 0.730692446231842, 0.7313116788864136, 0.7335143685340881, 0.7320185303688049, 0.7316696643829346, 0.7309755682945251, 0.7328293919563293, 0.733538806438446, 0.7330323457717896, 0.7333747744560242, 0.7326769828796387, 0.7324173450469971]",0.7302295565605164,1346.596636977978,0
51,261,0.0011103983424680449,36,20,0,"[0.6912376284599304, 1.0000919103622437, 1.0000636577606201, 1.0001729726791382, 1.0001026391983032, 1.0000900030136108, 1.0001230239868164, 1.0001503229141235, 1.0000715255737305, 1.0001662969589233, 1.0001311302185059, 1.0001200437545776, 1.0000771284103394, 1.0001283884048462, 1.0000759363174438, 1.0001920461654663, 1.0001537799835205, 1.000101089477539, 1.0001018047332764, 1.0001479387283325]","[0.7332087755203247, 0.7324774265289307, 0.7307868599891663, 0.7321699857711792, 0.7332674860954285, 0.7308520674705505, 0.731927752494812, 0.7325476408004761, 0.7336417436599731, 0.7318036556243896, 0.7315696477890015, 0.7333344221115112, 0.7310643792152405, 0.7315979599952698, 0.7307763695716858, 0.7319883704185486, 0.7319642901420593, 0.7338718175888062, 0.7331282496452332, 0.7315108180046082]",0.7307763695716858,1343.371593125863,0
52,266,0.0008615115891343645,36,19,0,"[0.27259984612464905, 0.11474040895700455, 0.07475979626178741, 0.0521266870200634, 0.04291479289531708, 0.03740522637963295, 0.03047834150493145, 0.030567411333322525, 0.029583705589175224, 0.023329025134444237, 0.022958213463425636, 0.02219056338071823, 0.019754040986299515, 0.018033534288406372, 0.015841998159885406, 0.015782030299305916, 0.01574595645070076, 0.01435829047113657, 0.013408939354121685]","[0.09415170550346375, 0.07968504726886749, 0.056098926812410355, 0.05400633439421654, 0.06315123289823532, 0.04901309311389923, 0.0452386736869812, 0.039947789162397385, 0.0368216447532177, 0.03957907482981682, 0.040398821234703064, 0.03637361899018288, 0.04983378201723099, 0.03414217755198479, 0.03328030928969383, 0.033044833689928055, 0.0338556244969368, 0.032829996198415756, 0.03639819100499153]",0.032829996198415756,1276.3559056590311,0
53,271,0.0007909142848509828,34,20,0,"[0.26508840918540955, 0.11388697475194931, 0.0707111656665802, 0.04898500069975853, 0.037181008607149124, 0.03390976041555405, 0.029723046347498894, 0.026968447491526604, 0.02522885799407959, 0.021998638287186623, 0.018963433802127838, 0.017815683037042618, 0.017375551164150238, 0.018187280744314194, 0.013952731154859066, 0.014218992553651333, 0.015389721840620041, 0.014705470763146877, 0.011628787033259869, 0.011270214803516865]","[0.08471034467220306, 0.0647621750831604, 0.055894386023283005, 0.047666680067777634, 0.04366399720311165, 0.0417560338973999, 0.040234632790088654, 0.041803449392318726, 0.04001196101307869, 0.036963555961847305, 0.03792446106672287, 0.0381309948861599, 0.03303774073719978, 0.03540249541401863, 0.031041042879223824, 0.031775422394275665, 0.030886979773640633, 0.03158930316567421, 0.028462473303079605, 0.029613375663757324]",0.028462473303079605,1345.7639123939443,0
54,276,0.0007382439315744689,34,19,0,"[0.29593706130981445, 0.12653981149196625, 0.08131598681211472, 0.05362387374043465, 0.04181477054953575, 0.03443416580557823, 0.030194265767931938, 0.02470216155052185, 0.025627734139561653, 0.024303730577230453, 0.02092423103749752, 0.018737344071269035, 0.017470519989728928, 0.01673843525350094, 0.01697782799601555, 0.014436558820307255, 0.014321315102279186, 0.014256981201469898, 0.0122603178024292]","[0.13959264755249023, 0.06929580867290497, 0.055925022810697556, 0.04862421005964279, 0.05479242280125618, 0.05125104635953903, 0.04439547657966614, 0.040341414511203766, 0.04373343661427498, 0.038959018886089325, 0.037070382386446, 0.03747843578457832, 0.041169412434101105, 0.03616530820727348, 0.03544125705957413, 0.03588029742240906, 0.0389941968023777, 0.03418445959687233, 0.0356130488216877]",0.03418445959687233,1280.0008078659885,0
55,281,0.0006326236620984135,27,19,0,"[0.2568093240261078, 0.12258786708116531, 0.0821545198559761, 0.06057274341583252, 0.04473654553294182, 0.0361509695649147, 0.03311019763350487, 0.029049187898635864, 0.025834228843450546, 0.022001327946782112, 0.02030513435602188, 0.021293416619300842, 0.01838766038417816, 0.016231147572398186, 0.01627134159207344, 0.016001945361495018, 0.01441434770822525, 0.012761573307216167, 0.013421982526779175]","[0.0884658470749855, 0.07490495592355728, 0.06815739721059799, 0.05453600734472275, 0.053187303245067596, 0.04782440885901451, 0.04486663639545441, 0.040755417197942734, 0.03689640760421753, 0.03859511390328407, 0.035709720104932785, 0.03997347876429558, 0.037362970411777496, 0.034968193620443344, 0.04187395051121712, 0.0343233123421669, 0.03266176953911781, 0.03312726691365242, 0.032831285148859024]",0.03266176953911781,1318.5287500529084,0
56,286,0.0005091202406063051,25,19,0,"[0.24022437632083893, 0.11505011469125748, 0.07290095090866089, 0.05370667576789856, 0.039109326899051666, 0.03200224041938782, 0.028986813500523567, 0.025222960859537125, 0.022484028711915016, 0.01968727819621563, 0.019919591024518013, 0.01710926927626133, 0.01628793030977249, 0.014963448978960514, 0.014792400412261486, 0.012614740990102291, 0.012669782154262066, 0.013628269545733929, 0.01186974998563528]","[0.10938698053359985, 0.07850772142410278, 0.055827073752880096, 0.053910993039608, 0.05488301068544388, 0.05069063976407051, 0.042461249977350235, 0.042244866490364075, 0.03959222137928009, 0.043027568608522415, 0.039202574640512466, 0.0428428053855896, 0.03569469973444939, 0.03823089227080345, 0.03525933995842934, 0.032152604311704636, 0.03252476453781128, 0.0324578620493412, 0.0330720953643322]",0.032152604311704636,1334.372246270068,0
57,291,0.00047048897044152637,25,19,0,"[0.2513393759727478, 0.1131306067109108, 0.07704848796129227, 0.051989488303661346, 0.03820714354515076, 0.029552660882472992, 0.025497037917375565, 0.027023354545235634, 0.020529968664050102, 0.01863015815615654, 0.017451211810112, 0.017418334260582924, 0.015254119411110878, 0.01339307613670826, 0.014058924280107021, 0.012956536374986172, 0.01197469886392355, 0.011646426282823086, 0.011028850451111794]","[0.08922487497329712, 0.06859143823385239, 0.05330973118543625, 0.06933332979679108, 0.04909259080886841, 0.045386090874671936, 0.13135050237178802, 0.042170699685811996, 0.03847096487879753, 0.04316755011677742, 0.04791691526770592, 0.03490154445171356, 0.03489241749048233, 0.03712201490998268, 0.03521822392940521, 0.03837768733501434, 0.0377335399389267, 0.03533465042710304, 0.03903169929981232]",0.03489241749048233,1334.0078825559467,0
58,296,0.0007362284524351049,23,20,0,"[0.25687381625175476, 0.10962654650211334, 0.07030828297138214, 0.048783767968416214, 0.0402677021920681, 0.04072091355919838, 0.03018839657306671, 0.02907617576420307, 0.024128997698426247, 0.023434443399310112, 0.021591445431113243, 0.021670253947377205, 0.018262190744280815, 0.017239391803741455, 0.016845298931002617, 0.015774482861161232, 0.014540104195475578, 0.01455219928175211, 0.014009459875524044, 0.015479818917810917]","[0.08514237403869629, 0.0621880404651165, 0.05493100732564926, 0.058651961386203766, 0.052108678966760635, 0.04519031196832657, 0.04183731973171234, 0.05118834972381592, 0.033320482820272446, 0.03816825523972511, 0.04585692659020424, 0.03597758710384369, 0.03126050904393196, 0.03527327999472618, 0.033427894115448, 0.03965752199292183, 0.03615085780620575, 0.03889807313680649, 0.029961317777633667, 0.03845233470201492]",0.029961317777633667,1421.1411603519227,0
59,301,0.0007155123652722469,27,19,0,"[0.25168469548225403, 0.11243842542171478, 0.06727689504623413, 0.04809224605560303, 0.03885793685913086, 0.0330648310482502, 0.040168117731809616, 0.034912362694740295, 0.026420393958687782, 0.023481281474232674, 0.021234262734651566, 0.01947779953479767, 0.019234269857406616, 0.017433276399970055, 0.01773155853152275, 0.01596873812377453, 0.015456000342965126, 0.01458083838224411, 0.014815355651080608]","[0.08939260989427567, 0.07384874671697617, 0.04929565265774727, 0.04630205035209656, 0.057856202125549316, 0.04433489963412285, 0.0629306212067604, 0.09881182760000229, 0.044417936354875565, 0.04347363859415054, 0.045793358236551285, 0.03747227042913437, 0.036336977034807205, 0.037239693105220795, 0.03291363641619682, 0.03614475578069687, 0.030432062223553658, 0.03435805067420006, 0.03349800035357475]",0.030432062223553658,1320.1080342049245,0
60,306,0.0007940908832296897,23,20,0,"[0.24151934683322906, 0.10956825315952301, 0.07450197637081146, 0.055302150547504425, 0.04430857300758362, 0.03681851923465729, 0.03316982463002205, 0.028946980834007263, 0.025096453726291656, 0.024808760732412338, 0.02201083116233349, 0.02112065814435482, 0.018036089837551117, 0.016618363559246063, 0.017176229506731033, 0.016373487189412117, 0.014810405671596527, 0.014422152191400528, 0.01325765997171402, 0.020671090111136436]","[0.08658934384584427, 0.07433999329805374, 0.056616999208927155, 0.05262094736099243, 0.044567689299583435, 0.05286765843629837, 0.04210148751735687, 0.03822140395641327, 0.03901204839348793, 0.036600902676582336, 0.041181545704603195, 0.043926388025283813, 0.03343461826443672, 0.03721996769309044, 0.034209392964839935, 0.03203844279050827, 0.03504316881299019, 0.03211453557014465, 0.032592978328466415, 0.035013917833566666]",0.03203844279050827,1422.1289461140987,0
61,311,0.0006299486628685786,21,19,0,"[0.23100849986076355, 0.1040123999118805, 0.06789412349462509, 0.049156542867422104, 0.03859364986419678, 0.03294103220105171, 0.03796371445059776, 0.02661014162003994, 0.024151720106601715, 0.022781789302825928, 0.019729794934391975, 0.01993921585381031, 0.019466577097773552, 0.01759587600827217, 0.016261640936136246, 0.016237344592809677, 0.013386394828557968, 0.013830550014972687, 0.01369582861661911]","[0.09305417537689209, 0.06770511716604233, 0.05127947777509689, 0.04831762611865997, 0.048907261341810226, 0.03840189054608345, 0.03755183517932892, 0.036377038806676865, 0.03567548468708992, 0.03295847028493881, 0.03193431347608566, 0.03677494823932648, 0.0332534983754158, 0.03992106392979622, 0.03046937845647335, 0.029379088431596756, 0.029991576448082924, 0.0318928062915802, 0.03257045894861221]",0.029379088431596756,1371.6167127171066,0
62,316,0.0006193899792842126,21,19,0,"[0.24842610955238342, 0.10888727009296417, 0.06989934295415878, 0.0501919649541378, 0.039070285856723785, 0.034721408039331436, 0.030159667134284973, 0.02535451203584671, 0.024648038670420647, 0.02144656702876091, 0.019378453493118286, 0.018148818984627724, 0.018474703654646873, 0.016811246052384377, 0.014930845238268375, 0.0145724480971694, 0.01458599604666233, 0.013529274612665176, 0.012888550758361816]","[0.09485885500907898, 0.06561547517776489, 0.06209458410739899, 0.04604365676641464, 0.04273710027337074, 0.08141977339982986, 0.04095779359340668, 0.04958010092377663, 0.04699556902050972, 0.03772870823740959, 0.035138003528118134, 0.03620581701397896, 0.03585275262594223, 0.0338519848883152, 0.03200725466012955, 0.0318831130862236, 0.031326763331890106, 0.03208710253238678, 0.0308612622320652]",0.0308612622320652,1373.7449261678848,0
63,321,0.0003831912212547394,19,19,0,"[0.2478216290473938, 0.11855494230985641, 0.07645757496356964, 0.0535082146525383, 0.04112333804368973, 0.03355543315410614, 0.030249906703829765, 0.026238782331347466, 0.022690678015351295, 0.019750725477933884, 0.018341822549700737, 0.017513150349259377, 0.01668543368577957, 0.01420210488140583, 0.015123571269214153, 0.013171406462788582, 0.012250143103301525, 0.012287316843867302, 0.011919355019927025]","[0.0949404239654541, 0.07904753088951111, 0.05339958891272545, 0.04831494390964508, 0.04080701991915703, 0.03864890709519386, 0.04112203046679497, 0.03719119727611542, 0.038209155201911926, 0.03715333715081215, 0.032974060624837875, 0.03583066537976265, 0.032621029764413834, 0.03366459161043167, 0.0371711440384388, 0.030910884961485863, 0.034671563655138016, 0.03025023266673088, 0.029341768473386765]",0.029341768473386765,1399.816010065144,0
64,326,0.0002980255111389389,22,19,0,"[0.25083205103874207, 0.1293337047100067, 0.09252841025590897, 0.06935292482376099, 0.051457326859235764, 0.03865687549114227, 0.031394053250551224, 0.02576957643032074, 0.022389497607946396, 0.01954982429742813, 0.017310895025730133, 0.01650017499923706, 0.015750285238027573, 0.013219508342444897, 0.01203495915979147, 0.012255644425749779, 0.011986999772489071, 0.010658674873411655, 0.010280456393957138]","[0.10301975905895233, 0.1329732984304428, 0.07488121837377548, 0.06165309622883797, 0.05829630792140961, 0.06582619249820709, 0.05832301825284958, 0.046406038105487823, 0.04513944685459137, 0.04373030737042427, 0.04708056524395943, 0.04628079757094383, 0.04810221493244171, 0.042876843363046646, 0.042322512716054916, 0.03918840363621712, 0.040800243616104126, 0.04046236351132393, 0.0403563492000103]",0.03918840363621712,1362.02640130301,0
65,332,0.00034562059051599346,18,18,0,"[0.2557589113712311, 0.13371804356575012, 0.089091956615448, 0.06449390947818756, 0.04683484137058258, 0.036670271307229996, 0.030595839023590088, 0.025731470435857773, 0.022601500153541565, 0.020462028682231903, 0.018370458856225014, 0.016678979620337486, 0.015252958051860332, 0.015011786483228207, 0.013593481853604317, 0.012323092669248581, 0.01226388942450285, 0.011548250913619995]","[0.1709955632686615, 0.08892564475536346, 0.1169062927365303, 0.057970501482486725, 0.047584399580955505, 0.06538575142621994, 0.04232465848326683, 0.039219219237565994, 0.03963497281074524, 0.04158906266093254, 0.04742564260959625, 0.03585619479417801, 0.03666989877820015, 0.0426660031080246, 0.05128754302859306, 0.03264845907688141, 0.034553106874227524, 0.03652554005384445]",0.03264845907688141,1351.1221754730213,0
66,337,0.0005484516414553716,23,20,0,"[0.23738999664783478, 0.1121160164475441, 0.07226130366325378, 0.04998267441987991, 0.035930994898080826, 0.02950955741107464, 0.02577631175518036, 0.024010395631194115, 0.021443504840135574, 0.019294187426567078, 0.0185402762144804, 0.018041078001260757, 0.015407460741698742, 0.013963435776531696, 0.01415241789072752, 0.013455391861498356, 0.013135558925569057, 0.0113456966355443, 0.011115091852843761, 0.01102855708450079]","[0.10487942397594452, 0.060123149305582047, 0.07064571976661682, 0.04730521887540817, 0.043169472366571426, 0.039968058466911316, 0.05427530035376549, 0.035252880305051804, 0.04432271048426628, 0.03474770858883858, 0.03634713962674141, 0.03340654820203781, 0.03275671601295471, 0.05785604193806648, 0.03278028219938278, 0.035090263932943344, 0.03053176961839199, 0.037175558507442474, 0.035201188176870346, 0.031225519254803658]",0.03053176961839199,1433.3087198268622,0
67,342,0.0008099639742386157,28,20,0,"[0.2519192099571228, 0.10443036258220673, 0.07177480310201645, 0.050581980496644974, 0.039840929210186005, 0.03753476217389107, 0.03419189527630806, 0.02816794067621231, 0.02410486713051796, 0.024079645052552223, 0.023352064192295074, 0.02083767205476761, 0.020077882334589958, 0.01856141909956932, 0.01708695851266384, 0.015665877610445023, 0.015346869826316833, 0.01593579538166523, 0.01320910919457674, 0.013796406798064709]","[0.08836416155099869, 0.30380693078041077, 0.09265488386154175, 0.041457511484622955, 0.05970039591193199, 0.040160614997148514, 0.03860178217291832, 0.046866003423929214, 0.03545110672712326, 0.041239697486162186, 0.033693332225084305, 0.03474900498986244, 0.035821668803691864, 0.03324508294463158, 0.05989973992109299, 0.031243151053786278, 0.03038106858730316, 0.030786512419581413, 0.02966117672622204, 0.03009374998509884]",0.02966117672622204,1391.8105200701393,0
68,346,0.0008018518231671534,26,20,0,"[0.26172420382499695, 0.11177608370780945, 0.07403283566236496, 0.05371655523777008, 0.04575105383992195, 0.035830192267894745, 0.03144630417227745, 0.02890678681433201, 0.030605867505073547, 0.02394171804189682, 0.020559940487146378, 0.020659293979406357, 0.02549852430820465, 0.017356136813759804, 0.016748273745179176, 0.01636715605854988, 0.015444541350007057, 0.016103778034448624, 0.014886998571455479, 0.014281217008829117]","[0.18242399394512177, 0.38114872574806213, 0.07163847982883453, 0.25795915722846985, 0.04961015656590462, 0.057779114693403244, 0.039099257439374924, 0.05344289168715477, 0.05138463154435158, 0.03662365302443504, 0.0417872816324234, 0.5464441180229187, 0.03731263056397438, 0.034901995211839676, 0.04675934091210365, 0.03548514097929001, 0.03338751941919327, 0.045237164944410324, 0.03584516793489456, 0.03476884216070175]",0.03338751941919327,1401.8743044300936,0
69,352,0.0006447152538885135,24,20,0,"[0.2503023147583008, 0.10465995222330093, 0.06796885281801224, 0.045802824199199677, 0.03716331720352173, 0.03312719985842705, 0.027938533574342728, 0.02331966906785965, 0.021600065752863884, 0.02083900198340416, 0.019083861261606216, 0.018087390810251236, 0.017035875469446182, 0.01547183096408844, 0.016539044678211212, 0.013555178418755531, 0.014414804987609386, 0.012189695611596107, 0.012133066542446613, 0.012204653583467007]","[0.09843244403600693, 0.06312191486358643, 0.15122005343437195, 0.0659559965133667, 0.05281483009457588, 0.0452575720846653, 0.03665735945105553, 0.03495623543858528, 0.03211718052625656, 0.038965314626693726, 0.036780551075935364, 0.031641893088817596, 0.04444539174437523, 0.03434191644191742, 0.029841940850019455, 0.032686375081539154, 0.02818804420530796, 0.040332209318876266, 0.029225952923297882, 0.028443817049264908]",0.02818804420530796,1425.0548008978367,0
70,356,0.000472808381047963,24,20,0,"[0.26168176531791687, 0.11836208403110504, 0.0756755918264389, 0.053870536386966705, 0.04011085629463196, 0.03289511799812317, 0.027349723502993584, 0.023527657613158226, 0.020331623032689095, 0.019112613052129745, 0.01646692119538784, 0.015189342200756073, 0.014428889378905296, 0.014187253080308437, 0.012996199540793896, 0.013020935468375683, 0.013098414056003094, 0.011110791936516762, 0.010263877920806408, 0.010165844112634659]","[0.10868820548057556, 0.09847253561019897, 0.05744735896587372, 0.24666094779968262, 0.04689967632293701, 0.06046658381819725, 0.04305172339081764, 0.037443626672029495, 0.04307355731725693, 0.04785599559545517, 0.03645612299442291, 0.03751033544540405, 0.03795826435089111, 0.03446367755532265, 0.03745860233902931, 0.034530676901340485, 0.03217330574989319, 0.03821410983800888, 0.034708697348833084, 0.034794848412275314]",0.03217330574989319,1425.0686582759954,0
